,Temperature,WindSpeed,Pa,Humidity,Rain
5818,-2,6,844,66,rain
5819,25,14,948,59,sun
5820,12,6,812,84,rain
5821,37,2,843,86,rain
5822,15,27,1029,63,rain
5823,13,10,824,28,rain
5824,31,23,893,72,rain
5825,13,25,779,7,rain
5826,8,18,846,89,rain
5827,34,19,895,13,sun
5828,31,6,883,91,rain
5829,-1,26,951,66,rain
5830,35,0,769,94,rain
5831,38,0,778,55,rain
5832,15,14,871,12,sun
5833,6,2,917,28,sun
5834,34,23,1029,72,rain
5835,21,9,779,89,rain
5836,24,23,956,99,sun
5837,24,28,920,27,sun
5838,-9,7,960,29,sun
5839,2,5,931,75,sun
5840,28,7,1014,62,sun
5841,13,7,830,61,rain
5842,-6,20,853,24,sun
5843,18,11,1005,10,sun
5844,-6,2,883,98,rain
5845,39,19,887,27,sun
5846,-5,17,801,10,rain
5847,25,3,1017,42,sun
5848,-7,7,1000,85,sun
5849,9,7,955,3,sun
5850,-6,28,805,52,rain
5851,33,29,777,45,rain
5852,23,1,898,41,sun
5853,27,11,794,99,rain
5854,27,26,890,6,sun
5855,10,21,996,79,sun
5856,36,27,946,57,rain
5857,2,22,963,16,sun
5858,36,17,843,64,rain
5859,36,26,811,95,rain
5860,32,1,1003,73,rain
5861,26,16,836,55,rain
5862,-2,8,774,33,rain
5863,24,27,824,16,rain
5864,4,29,796,47,rain
5865,36,15,962,82,rain
5866,0,8,842,56,rain
5867,14,28,894,96,rain
5868,21,12,832,85,rain
5869,-2,1,903,85,rain
5870,-5,1,873,76,sun
5871,6,18,904,35,sun
5872,32,29,828,24,rain
5873,13,2,906,25,sun
5874,32,3,774,93,rain
5875,33,27,1019,47,rain
5876,11,21,937,26,sun
5877,39,19,887,14,sun
5878,6,23,1008,45,sun
5879,34,29,937,73,rain
5880,39,8,949,73,rain
5881,3,24,892,61,sun
5882,29,21,889,39,sun
5883,11,29,859,28,sun
5884,38,17,841,69,rain
5885,37,3,964,24,sun
5886,9,14,958,55,sun
5887,-3,26,975,56,sun
5888,38,2,838,66,rain
5889,24,1,967,39,sun
5890,33,8,828,52,rain
5891,0,28,914,72,rain
5892,2,2,830,42,rain
5893,-6,19,772,24,rain
5894,0,13,940,67,sun
5895,30,16,901,48,rain
5896,-5,25,919,71,rain
5897,16,16,956,17,sun
5898,0,6,1017,40,sun
5899,-6,12,1014,28,sun
5900,23,9,839,91,rain
5901,22,12,946,77,sun
5902,3,4,1011,43,sun
5903,7,15,1018,66,sun
5904,32,15,943,38,sun
5905,36,2,874,90,rain
5906,-2,3,975,56,sun
5907,-4,18,986,5,sun
5908,13,20,849,98,rain
5909,28,7,761,15,rain
5910,3,10,965,31,sun
5911,16,6,926,24,sun
5912,37,14,893,21,sun
5913,13,7,980,30,sun
5914,31,6,1029,69,rain
5915,30,7,782,22,rain
5916,27,9,1003,41,sun
5917,8,11,835,16,rain
5918,22,25,809,23,rain
5919,30,16,884,19,sun
5920,29,26,907,31,sun
5921,3,8,780,49,rain
5922,25,29,822,84,rain
5923,11,16,780,17,rain
5924,-1,5,921,64,sun
5925,37,14,750,30,rain
5926,34,6,900,69,rain
5927,37,7,804,54,rain
5928,11,12,877,63,sun
5929,36,11,770,55,rain
5930,22,24,908,62,sun
5931,12,19,895,27,sun
5932,-9,8,999,52,sun
5933,33,3,870,73,rain
5934,29,25,754,31,rain
5935,35,13,865,95,rain
5936,-3,27,1014,66,rain
5937,29,6,912,40,sun
5938,28,19,855,22,sun
5939,-2,6,929,42,sun
5940,28,23,878,62,sun
5941,18,5,956,36,sun
5942,31,14,913,66,rain
5943,0,5,841,90,rain
5944,8,16,888,28,sun
5945,10,20,767,35,rain
5946,25,4,947,71,sun
5947,-8,2,838,99,rain
5948,13,12,918,19,sun
5949,15,9,814,47,rain
5950,8,11,909,7,sun
5951,28,6,928,47,sun
5952,18,24,926,13,sun
5953,29,4,850,70,rain
5954,0,28,979,21,sun
5955,37,15,967,90,rain
5956,21,16,894,40,sun
5957,29,13,791,55,rain
5958,22,28,965,49,sun
5959,-1,15,934,6,sun
5960,31,22,917,7,sun
5961,5,2,948,22,sun
5962,23,19,1025,4,sun
5963,7,16,828,60,rain
5964,-3,18,927,19,sun
5965,0,16,892,23,sun
5966,22,26,874,23,sun
5967,27,4,806,16,rain
5968,15,13,1007,90,sun
5969,28,21,876,50,sun
5970,-6,4,859,1,sun
5971,0,13,975,18,sun
5972,25,8,974,49,sun
5973,-2,28,768,95,rain
5974,17,12,813,48,rain
5975,32,29,769,43,rain
5976,7,10,892,90,rain
5977,17,11,939,38,sun
5978,19,23,853,11,sun
5979,8,18,912,78,sun
5980,37,10,908,20,sun
5981,15,25,946,83,rain
5982,24,28,892,22,sun
5983,27,10,1016,1,sun
5984,15,12,977,97,sun
5985,15,24,1026,58,sun
5986,12,20,829,75,rain
5987,34,6,805,63,rain
5988,16,3,949,81,rain
5989,9,5,980,72,sun
5990,0,21,893,11,sun
5991,-8,14,941,0,sun
5992,24,29,757,64,rain
5993,2,21,1024,49,sun
5994,39,12,891,59,rain
5995,0,29,941,93,rain
5996,13,29,994,7,sun
5997,-3,12,937,9,sun
5998,32,13,787,11,rain
5999,21,3,808,24,rain
6000,20,29,953,12,sun
6001,25,4,886,62,sun
6002,15,21,838,87,rain
6003,-5,8,903,46,sun
6004,23,16,841,88,rain
6005,-3,27,832,91,rain
6006,19,1,842,56,rain
6007,-8,10,850,66,rain
6008,12,12,948,12,sun
6009,-2,8,967,79,sun
6010,34,18,777,42,rain
6011,12,26,897,3,sun
6012,-7,12,871,56,sun
6013,4,9,977,65,sun
6014,30,23,811,43,rain
6015,32,19,983,86,rain
6016,37,29,770,41,rain
6017,30,7,775,31,rain
6018,3,14,834,28,rain
6019,27,1,771,8,rain
6020,-9,17,984,72,sun
6021,21,16,780,76,rain
6022,-8,11,936,56,sun
6023,19,17,899,52,sun
6024,4,8,894,65,sun
6025,-8,29,885,87,rain
6026,13,5,947,79,sun
6027,31,7,875,82,rain
6028,-7,12,1023,41,sun
6029,-1,3,912,93,rain
6030,12,1,824,31,rain
6031,38,26,851,80,rain
6032,14,14,829,98,rain
6033,18,18,957,96,sun
6034,28,19,924,96,rain
6035,24,8,950,14,sun
6036,-9,25,802,68,rain
6037,28,3,799,24,rain
6038,15,16,792,88,rain
6039,27,4,1012,94,sun
6040,38,4,800,15,rain
6041,0,11,936,35,sun
6042,21,0,959,83,sun
6043,36,15,1008,6,sun
6044,4,26,751,68,rain
6045,4,11,836,80,rain
6046,0,19,964,47,sun
6047,33,6,973,9,sun
6048,26,5,843,83,rain
6049,34,20,844,74,rain
6050,16,18,808,40,rain
6051,-2,8,957,19,sun
6052,27,22,884,76,sun
6053,37,10,754,33,rain
6054,9,5,770,45,rain
6055,33,24,916,3,sun
6056,15,22,960,23,sun
6057,13,27,825,1,rain
6058,6,21,1014,3,sun
6059,14,6,1026,21,sun
6060,0,14,789,35,rain
6061,28,12,839,76,rain
6062,-9,13,766,40,rain
6063,9,28,1018,64,rain
6064,7,16,917,38,sun
6065,26,28,843,76,rain
6066,34,17,951,94,rain
6067,19,6,893,57,sun
6068,0,15,891,44,sun
6069,5,11,986,13,sun
6070,21,15,783,86,rain
6071,-5,9,920,52,sun
6072,20,12,929,15,sun
6073,-6,16,885,13,sun
6074,12,9,984,20,sun
6075,11,28,937,9,sun
6076,-3,21,1018,11,sun
6077,12,14,972,20,sun
6078,-4,2,987,7,sun
6079,33,19,797,52,rain
6080,-3,13,944,41,sun
6081,21,5,810,81,rain
6082,3,1,985,79,sun
6083,25,18,922,30,sun
6084,12,26,892,18,sun
6085,21,5,751,29,rain
6086,-4,23,907,57,sun
6087,0,5,765,8,rain
6088,12,11,1005,79,sun
6089,-5,25,999,95,rain
6090,34,9,897,87,rain
6091,37,1,750,64,rain
6092,8,6,995,18,sun
6093,13,28,912,30,sun
6094,28,24,979,52,sun
6095,19,18,1002,3,sun
6096,28,10,1001,70,sun
6097,10,0,867,77,sun
6098,8,20,779,69,rain
6099,34,17,805,83,rain
6100,-9,12,965,68,sun
6101,-1,18,956,73,sun
6102,-3,12,873,25,sun
6103,-7,2,774,26,rain
6104,0,16,766,62,rain
6105,39,2,885,62,rain
6106,27,2,1010,30,sun
6107,7,20,880,72,sun
6108,38,6,861,55,rain
6109,28,0,850,17,rain
6110,38,16,965,61,rain
6111,30,1,879,82,rain
6112,-1,11,775,22,rain
6113,4,1,855,76,sun
6114,0,27,771,66,rain
6115,2,22,971,77,sun
6116,4,18,997,7,sun
6117,-3,6,963,4,sun
6118,16,19,940,27,sun
6119,25,17,966,91,sun
6120,12,0,902,55,sun
6121,20,20,875,18,sun
6122,24,0,768,92,rain
6123,5,6,957,52,sun
6124,21,26,1004,33,sun
6125,6,22,881,58,sun
6126,-9,21,778,33,rain
6127,29,17,778,62,rain
6128,11,26,951,10,sun
6129,0,11,971,43,sun
6130,38,2,950,48,rain
6131,2,9,857,71,sun
6132,17,21,901,90,rain
6133,6,28,848,36,rain
6134,-8,10,978,61,sun
6135,8,15,983,70,sun
6136,18,2,819,88,rain
6137,35,10,772,75,rain
6138,-7,9,780,15,rain
6139,15,25,945,94,rain
6140,-5,20,783,52,rain
6141,12,6,932,5,sun
6142,9,21,928,26,sun
6143,29,29,762,67,rain
6144,36,6,922,69,rain
6145,22,14,904,38,sun
6146,1,28,1012,98,rain
6147,10,17,879,46,sun
6148,27,24,757,91,rain
6149,-2,0,908,97,rain
6150,33,14,814,32,rain
6151,35,8,1001,60,rain
6152,33,19,971,95,rain
6153,16,2,961,4,sun
6154,12,10,981,66,sun
6155,18,11,994,66,sun
6156,20,29,838,18,rain
6157,-1,19,978,95,sun
6158,13,3,924,57,sun
6159,7,20,843,17,rain
6160,1,5,1011,18,sun
6161,20,13,854,49,sun
6162,2,28,958,91,rain
6163,39,29,858,18,sun
6164,16,0,892,85,rain
6165,28,9,924,35,sun
6166,26,24,793,65,rain
6167,16,12,806,38,rain
6168,18,17,768,12,rain
6169,13,26,783,73,rain
6170,10,5,831,97,rain
6171,29,8,1005,30,sun
6172,34,11,964,60,rain
6173,13,20,808,91,rain
6174,28,5,951,20,sun
6175,19,25,809,29,rain
6176,9,8,987,20,sun
6177,22,6,1027,10,sun
6178,0,19,910,25,sun
6179,20,29,880,45,sun
6180,36,22,968,65,rain
6181,28,5,847,99,rain
6182,12,4,845,39,rain
6183,6,1,906,54,sun
6184,14,11,779,61,rain
6185,24,15,946,83,rain
6186,24,5,1012,54,sun
6187,-5,10,806,46,rain
6188,-5,21,953,54,sun
6189,23,1,897,41,sun
6190,1,22,792,91,rain
6191,20,20,879,19,sun
6192,31,4,967,53,rain
6193,24,1,966,1,sun
6194,19,3,1022,30,sun
6195,38,11,833,29,rain
6196,26,8,1024,77,sun
6197,-1,1,786,26,rain
6198,7,28,977,31,sun
6199,-6,21,990,21,sun
6200,-2,12,865,27,sun
6201,27,9,930,72,sun
6202,10,22,784,77,rain
6203,-7,5,981,18,sun
6204,27,25,1012,96,rain
6205,34,19,803,87,rain
6206,28,13,780,46,rain
6207,31,17,796,66,rain
6208,0,14,994,11,sun
6209,5,22,897,57,sun
6210,-9,2,756,92,rain
6211,31,22,1027,76,rain
6212,28,21,957,76,sun
6213,3,7,779,75,rain
6214,16,17,906,87,rain
6215,-9,28,956,27,sun
6216,12,5,969,19,sun
6217,14,24,1003,50,sun
6218,4,16,972,37,sun
6219,-7,20,877,82,rain
6220,3,26,802,50,rain
6221,19,6,861,47,sun
6222,27,9,814,50,rain
6223,14,13,903,13,sun
6224,5,15,829,21,rain
6225,2,9,833,55,rain
6226,10,2,1001,38,sun
6227,5,8,869,76,sun
6228,24,3,872,10,sun
6229,-1,12,812,49,rain
6230,39,5,808,24,rain
6231,14,24,1005,13,sun
6232,31,20,961,41,rain
6233,19,2,977,23,sun
6234,9,28,922,8,sun
6235,32,21,908,16,sun
6236,31,28,939,29,sun
6237,-1,16,979,26,sun
6238,11,17,984,37,sun
6239,36,15,889,96,rain
6240,-9,10,983,86,sun
6241,2,12,983,50,sun
6242,-9,23,984,37,sun
6243,-8,6,803,5,rain
6244,27,27,763,7,rain
6245,25,11,973,5,sun
6246,7,19,960,75,sun
6247,29,15,858,0,sun
6248,11,15,945,97,rain
6249,8,7,860,83,rain
6250,16,9,932,88,rain
6251,23,3,989,30,sun
6252,21,19,945,92,rain
6253,-7,18,955,33,sun
6254,39,22,766,88,rain
6255,16,19,999,51,sun
6256,-7,22,972,59,sun
6257,3,7,959,73,sun
6258,21,22,1013,46,sun
6259,34,0,772,84,rain
6260,13,19,984,13,sun
6261,30,10,933,46,rain
6262,-4,22,820,98,rain
6263,7,19,1018,44,sun
6264,30,12,991,8,sun
6265,6,21,793,2,rain
6266,29,4,791,69,rain
6267,16,0,898,56,sun
6268,18,19,1008,12,sun
6269,25,26,931,53,sun
6270,26,4,819,23,rain
6271,32,23,844,17,rain
6272,19,3,1014,30,sun
6273,23,5,944,94,rain
6274,31,10,935,61,rain
6275,33,6,797,52,rain
6276,0,13,998,19,sun
6277,-9,12,899,16,sun
6278,22,16,885,16,sun
6279,14,23,919,55,sun
6280,12,20,971,62,sun
6281,1,3,781,82,rain
6282,1,21,819,98,rain
6283,1,19,970,30,sun
6284,3,21,887,48,sun
6285,33,21,753,98,rain
6286,-3,21,838,29,rain
6287,-6,26,1017,92,rain
6288,26,22,788,89,rain
6289,-2,13,926,80,rain
6290,36,23,751,69,rain
6291,0,29,966,72,rain
6292,9,21,962,59,sun
6293,27,3,768,88,rain
6294,18,24,876,79,sun
6295,-7,17,1004,45,sun
6296,17,20,945,2,sun
6297,2,14,902,53,sun
6298,39,28,1002,75,rain
6299,21,12,977,70,sun
6300,12,27,941,40,sun
6301,31,27,1028,35,sun
6302,5,15,797,86,rain
6303,4,26,870,76,rain
6304,2,29,839,78,rain
6305,19,25,936,75,rain
6306,0,22,884,53,sun
6307,25,24,1011,35,sun
6308,34,28,753,27,rain
6309,11,6,793,9,rain
6310,38,26,946,60,rain
6311,27,28,771,59,rain
6312,-7,12,906,12,sun
6313,36,0,782,86,rain
6314,2,21,914,59,sun
6315,23,7,1017,52,sun
6316,24,25,940,42,sun
6317,10,28,832,87,rain
6318,-7,16,764,98,rain
6319,31,4,878,59,rain
6320,3,29,1004,77,rain
6321,36,17,1010,66,rain
6322,21,25,787,68,rain
6323,29,17,873,84,rain
6324,23,15,870,90,rain
6325,38,8,912,0,sun
6326,39,13,873,70,rain
6327,1,20,871,32,sun
6328,28,28,829,22,rain
6329,14,26,810,21,rain
6330,29,0,990,57,sun
6331,30,27,782,72,rain
6332,5,22,847,17,rain
6333,20,4,982,92,sun
6334,26,2,821,67,rain
6335,21,29,943,90,rain
6336,32,6,808,76,rain
6337,-1,7,979,33,sun
6338,25,8,936,43,sun
6339,12,21,886,38,sun
6340,32,23,770,57,rain
6341,18,2,919,22,sun
6342,-5,8,940,22,sun
6343,33,26,883,76,rain
6344,11,19,831,28,rain
6345,-3,29,902,79,rain
6346,35,26,1028,47,rain
6347,4,17,774,75,rain
6348,26,29,891,96,rain
6349,-1,11,889,71,sun
6350,-1,4,987,69,sun
6351,-7,29,976,61,rain
6352,21,21,929,51,sun
6353,20,24,907,31,sun
6354,-1,28,918,27,sun
6355,3,5,869,84,rain
6356,24,12,888,25,sun
6357,34,10,892,72,rain
6358,25,29,912,91,rain
6359,35,22,982,53,rain
6360,39,11,931,14,sun
6361,-2,9,985,30,sun
6362,34,23,925,39,sun
6363,6,15,941,51,sun
6364,4,24,983,16,sun
6365,19,9,916,32,sun
6366,29,26,835,21,rain
6367,31,7,788,56,rain
6368,4,19,929,9,sun
6369,16,8,1017,77,sun
6370,-8,27,809,75,rain
6371,23,7,844,44,rain
6372,8,27,1002,97,rain
6373,30,0,750,35,rain
6374,14,27,913,54,sun
6375,32,16,790,34,rain
6376,4,14,960,17,sun
6377,13,20,781,41,rain
6378,34,11,1005,77,rain
6379,11,29,790,10,rain
6380,20,21,957,96,sun
6381,17,18,873,69,sun
6382,-3,7,1014,21,sun
6383,15,23,996,90,sun
6384,15,29,789,54,rain
6385,39,26,800,76,rain
6386,12,29,827,23,rain
6387,7,11,972,34,sun
6388,33,15,846,74,rain
6389,7,2,881,15,sun
6390,30,11,866,54,rain
6391,-4,24,794,55,rain
6392,15,15,971,50,sun
6393,11,6,805,50,rain
6394,29,27,850,2,rain
6395,31,16,908,83,rain
6396,-2,13,887,87,rain
6397,-8,16,778,89,rain
6398,11,6,774,67,rain
6399,38,15,1026,7,sun
6400,3,19,937,52,sun
6401,-1,1,783,1,rain
6402,21,27,981,42,sun
6403,30,25,794,22,rain
6404,5,6,817,49,rain
6405,15,19,789,58,rain
6406,27,23,952,31,sun
6407,-6,25,1006,6,sun
6408,10,25,864,61,rain
6409,12,15,786,44,rain
6410,21,16,915,83,rain
6411,39,9,989,65,rain
6412,1,3,782,0,rain
6413,-3,24,1028,17,sun
6414,19,29,775,22,rain
6415,21,11,990,16,sun
6416,15,28,847,5,rain
6417,3,28,1024,30,sun
6418,31,24,990,7,sun
6419,25,1,1006,20,sun
6420,37,20,962,67,rain
6421,-9,23,910,73,sun
6422,6,24,804,51,rain
6423,14,1,788,37,rain
6424,20,2,825,12,rain
6425,24,21,854,19,sun
6426,-6,25,939,43,sun
6427,4,5,803,97,rain
6428,35,16,783,74,rain
6429,-8,5,986,44,sun
6430,1,15,961,27,sun
6431,36,19,836,58,rain
6432,24,1,834,9,rain
6433,15,3,841,52,rain
6434,36,29,839,83,rain
6435,15,1,937,47,sun
6436,32,17,776,0,rain
6437,-3,9,949,79,sun
6438,2,9,917,24,sun
6439,18,11,921,41,sun
6440,6,3,760,88,rain
6441,38,5,903,74,rain
6442,34,13,871,9,sun
6443,27,14,859,32,sun
6444,19,19,848,39,rain
6445,16,9,969,17,sun
6446,28,13,765,55,rain
6447,5,13,763,81,rain
6448,-6,27,961,23,sun
6449,-5,4,852,9,sun
6450,14,16,908,59,sun
6451,10,8,842,52,rain
6452,-3,15,813,26,rain
6453,24,24,965,72,sun
6454,19,23,829,92,rain
6455,7,7,791,33,rain
6456,22,11,908,79,sun
6457,37,4,824,58,rain
6458,24,7,923,13,sun
6459,1,1,894,22,sun
6460,19,25,764,2,rain
6461,-1,1,920,41,sun
6462,-5,24,989,12,sun
6463,39,27,951,8,sun
6464,0,7,816,70,rain
6465,6,17,840,20,rain
6466,21,24,932,16,sun
6467,6,23,973,57,sun
6468,18,14,953,75,sun
6469,23,25,1007,57,sun
6470,14,14,884,5,sun
6471,22,25,1002,84,rain
6472,-2,12,963,93,sun
6473,27,22,1019,59,sun
6474,26,5,917,5,sun
6475,24,17,906,26,sun
6476,9,18,939,37,sun
6477,5,22,870,69,sun
6478,6,11,855,54,sun
6479,29,17,920,68,sun
6480,38,15,755,66,rain
6481,12,20,751,20,rain
6482,10,29,820,13,rain
6483,25,22,949,21,sun
6484,1,1,1026,20,sun
6485,18,24,763,29,rain
6486,28,18,945,63,sun
6487,0,11,788,84,rain
6488,30,21,928,59,rain
6489,18,27,847,48,rain
6490,-6,22,1020,85,sun
6491,3,29,950,28,sun
6492,4,11,1006,14,sun
6493,26,8,967,58,sun
6494,34,26,869,78,rain
6495,33,5,818,14,rain
6496,35,28,929,49,rain
6497,11,25,914,84,rain
6498,3,16,904,90,rain
6499,25,13,812,86,rain
6500,5,19,995,2,sun
6501,18,6,889,75,sun
6502,25,24,880,83,rain
6503,20,26,965,43,sun
6504,39,29,931,41,rain
6505,3,22,935,78,sun
6506,37,22,804,58,rain
6507,6,0,923,72,sun
6508,-2,20,913,48,sun
6509,32,25,968,90,rain
6510,20,8,827,65,rain
6511,15,20,893,8,sun
6512,6,9,895,26,sun
6513,-7,21,759,28,rain
6514,15,0,928,52,sun
6515,39,8,808,90,rain
6516,0,27,990,78,rain
6517,15,29,814,13,rain
6518,32,15,1004,8,sun
6519,11,25,990,79,rain
6520,9,18,921,34,sun
6521,0,27,1019,15,sun
6522,6,20,752,79,rain
6523,22,2,902,22,sun
6524,-9,15,986,0,sun
6525,4,12,991,50,sun
6526,31,7,842,33,rain
6527,11,7,913,2,sun
6528,29,9,839,2,rain
6529,2,27,767,95,rain
6530,-4,23,843,98,rain
6531,29,29,1016,11,sun
6532,0,23,985,35,sun
6533,2,18,864,94,rain
6534,0,14,964,80,sun
6535,3,1,964,3,sun
6536,-2,23,928,85,rain
6537,36,16,989,24,sun
6538,8,1,1002,2,sun
6539,-1,16,939,41,sun
6540,19,9,909,22,sun
6541,8,12,942,58,sun
6542,14,27,854,79,rain
6543,-4,29,1024,41,sun
6544,-9,5,944,28,sun
6545,10,19,763,20,rain
6546,16,7,990,94,sun
6547,12,2,796,86,rain
6548,38,21,978,75,rain
6549,19,16,757,45,rain
6550,-7,14,1001,3,sun
6551,2,5,848,50,rain
6552,22,24,799,3,rain
6553,22,27,1022,85,rain
6554,19,7,947,10,sun
6555,28,14,935,26,sun
6556,-5,22,934,81,rain
6557,3,19,840,96,rain
6558,3,14,797,95,rain
6559,11,3,793,65,rain
6560,23,0,902,98,rain
6561,36,19,943,23,sun
6562,15,12,920,77,sun
6563,4,10,845,47,rain
6564,4,26,914,72,rain
6565,30,12,970,61,rain
6566,-9,6,886,1,sun
6567,16,6,980,75,sun
6568,0,18,981,90,sun
6569,35,29,969,81,rain
6570,-4,5,932,44,sun
6571,15,12,844,3,rain
6572,-5,3,910,63,sun
6573,-7,20,917,91,rain
6574,29,28,838,44,rain
6575,27,25,864,71,rain
6576,-3,3,888,61,sun
6577,20,17,809,46,rain
6578,-6,21,764,58,rain
6579,2,17,862,99,rain
6580,25,1,901,93,rain
6581,7,22,969,46,sun
6582,3,11,822,96,rain
6583,0,23,1008,39,sun
6584,16,20,957,47,sun
6585,13,3,996,89,sun
6586,36,23,868,70,rain
6587,32,19,945,1,sun
6588,37,16,1014,80,rain
6589,36,13,794,1,rain
6590,-7,5,976,3,sun
6591,3,27,870,93,rain
6592,34,19,769,53,rain
6593,-4,23,812,98,rain
6594,27,13,849,37,rain
6595,34,28,1010,39,sun
6596,1,17,906,38,sun
6597,-7,8,764,70,rain
6598,25,24,890,1,sun
6599,3,9,968,53,sun
6600,39,13,996,42,rain
6601,27,17,896,87,rain
6602,24,22,975,31,sun
6603,27,23,998,1,sun
6604,-1,6,934,33,sun
6605,24,26,951,70,rain
6606,30,15,970,27,sun
6607,18,11,925,42,sun
6608,24,28,907,43,sun
6609,36,29,896,73,rain
6610,4,24,1011,81,sun
6611,30,5,797,14,rain
6612,14,7,971,66,sun
6613,17,15,776,89,rain
6614,-9,22,810,37,rain
6615,36,29,810,84,rain
6616,-7,13,898,71,sun
6617,0,3,763,87,rain
6618,32,0,798,3,rain
6619,18,6,969,86,sun
6620,28,0,835,82,rain
6621,30,8,994,27,sun
6622,28,23,812,35,rain
6623,0,2,777,3,rain
6624,33,23,778,27,rain
6625,22,6,888,53,sun
6626,32,9,819,88,rain
6627,3,11,866,85,rain
6628,0,23,757,39,rain
6629,16,21,945,85,rain
6630,24,24,826,83,rain
6631,27,15,806,38,rain
6632,13,21,993,52,sun
6633,33,24,846,65,rain
6634,31,14,781,16,rain
6635,5,28,759,29,rain
6636,-2,9,895,21,sun
6637,19,12,795,16,rain
6638,32,25,1018,65,rain
6639,-6,15,863,25,sun
6640,1,0,869,37,sun
6641,-9,10,995,99,sun
6642,-7,29,925,7,sun
6643,-3,16,984,88,sun
6644,6,12,837,60,rain
6645,1,18,820,52,rain
6646,34,28,1008,47,rain
6647,-6,0,788,74,rain
6648,36,8,857,45,rain
6649,-3,4,870,58,sun
6650,36,18,948,42,rain
6651,29,27,768,14,rain
6652,-7,19,756,50,rain
6653,-3,17,755,31,rain
6654,36,23,983,53,rain
6655,13,6,1012,57,sun
6656,32,18,1020,58,rain
6657,4,22,913,8,sun
6658,-1,19,782,68,rain
6659,36,9,969,38,sun
6660,31,28,1025,23,sun
6661,6,14,752,31,rain
6662,38,9,789,41,rain
6663,-5,23,994,96,sun
6664,-6,21,915,66,sun
6665,37,13,805,22,rain
6666,18,28,840,52,rain
6667,2,17,998,9,sun
6668,15,14,995,74,sun
6669,2,29,901,48,sun
6670,9,11,971,51,sun
6671,31,2,792,60,rain
6672,17,3,996,94,sun
6673,-6,14,875,47,sun
6674,12,14,1022,11,sun
6675,28,17,996,54,sun
6676,4,24,914,86,rain
6677,33,28,1018,11,sun
6678,32,23,947,55,rain
6679,-7,24,862,45,sun
6680,13,27,752,50,rain
6681,4,27,796,1,rain
6682,2,29,945,5,sun
6683,0,11,1027,93,sun
6684,20,25,896,96,rain
6685,-6,29,890,99,rain
6686,25,13,1027,20,sun
6687,9,22,954,86,sun
6688,16,18,1008,14,sun
6689,-5,15,877,45,sun
6690,6,25,805,43,rain
6691,33,14,926,56,rain
6692,4,19,918,5,sun
6693,22,28,982,43,sun
6694,18,19,960,12,sun
6695,31,21,998,5,sun
6696,33,5,791,72,rain
6697,32,7,948,67,rain
6698,28,25,908,40,sun
6699,23,19,780,56,rain
6700,29,21,875,4,sun
6701,10,23,975,88,sun
6702,-7,1,927,8,sun
6703,17,28,871,13,sun
6704,29,4,767,83,rain
6705,19,18,879,77,sun
6706,39,3,764,23,rain
6707,19,6,820,16,rain
6708,-2,17,913,17,sun
6709,16,7,892,15,sun
6710,18,28,884,57,sun
6711,23,12,1005,82,sun
6712,9,10,750,29,rain
6713,37,16,1002,59,rain
6714,13,7,812,47,rain
6715,35,10,758,81,rain
6716,2,14,751,36,rain
6717,5,10,770,36,rain
6718,39,13,919,32,sun
6719,37,24,904,35,sun
6720,11,27,823,25,rain
6721,20,1,904,78,sun
6722,27,14,755,53,rain
6723,25,8,765,29,rain
6724,32,9,842,4,rain
6725,15,26,791,85,rain
6726,28,15,983,47,sun
6727,19,18,878,75,sun
6728,16,3,963,20,sun
6729,36,3,899,21,sun
6730,37,28,808,87,rain
6731,31,6,884,20,sun
6732,10,11,771,53,rain
6733,0,18,830,76,rain
6734,2,27,934,53,sun
6735,3,15,775,30,rain
6736,22,16,867,1,sun
6737,-5,9,799,62,rain
6738,32,24,907,21,sun
6739,23,20,967,55,sun
6740,35,15,939,22,sun
6741,18,4,973,88,sun
6742,4,26,1012,73,rain
6743,15,9,787,3,rain
6744,-1,18,907,16,sun
6745,2,15,984,82,sun
6746,0,14,943,73,sun
6747,24,2,860,80,rain
6748,4,3,832,22,rain
6749,31,9,952,45,rain
6750,35,8,856,66,rain
6751,8,12,887,15,sun
6752,23,29,913,48,sun
6753,34,23,792,49,rain
6754,-6,1,804,34,rain
6755,24,22,968,1,sun
6756,14,23,960,99,sun
6757,27,22,926,60,sun
6758,35,17,917,5,sun
6759,23,6,867,22,sun
6760,16,8,939,94,rain
6761,-2,20,795,96,rain
6762,1,14,838,88,rain
6763,33,6,862,20,sun
6764,16,29,759,42,rain
6765,6,24,990,59,sun
6766,-4,16,864,38,sun
6767,14,27,941,44,sun
6768,25,0,1005,55,sun
6769,8,4,1028,89,sun
6770,26,26,933,31,sun
6771,28,17,906,92,rain
6772,32,29,877,78,rain
6773,6,24,863,33,sun
6774,0,14,759,77,rain
6775,6,6,970,16,sun
6776,29,4,956,85,sun
6777,12,11,766,45,rain
6778,-6,15,926,99,rain
6779,29,22,800,42,rain
6780,-2,6,828,55,rain
6781,-5,15,786,26,rain
6782,36,5,821,51,rain
6783,29,19,798,12,rain
6784,34,0,917,15,sun
6785,18,8,964,70,sun
6786,37,2,821,28,rain
6787,5,2,771,25,rain
6788,-5,13,808,70,rain
6789,19,24,917,0,sun
6790,5,16,907,27,sun
6791,-2,0,802,60,rain
6792,30,2,1007,95,rain
6793,1,10,764,65,rain
6794,23,23,938,50,sun
6795,-1,28,878,21,sun
6796,25,26,1017,38,sun
